video_id,channel,title,view_count,quality,local_path,bytes,error
CPs6KstpDdU,2chなれそめストーリー2.0,【２ch馴れ初め】年上の女上司に「取引先に行くわよ！」と営業に同行したら婚約者として親に紹介された【ゆっくり解説】,20750,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\CPs6KstpDdU.jpg,219697,
DTsi6AnJZjw,2chの感動馴初め話,【2ch馴れ初め】両親を亡くし奴隷のように扱われる少女→ラーメン屋を営む俺が最高の一杯をご馳走した結果…【ゆっくり解説】,20733,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\DTsi6AnJZjw.jpg,260051,
BLEpEWgBxyQ,2chの感動馴初め話,【2ch馴れ初め】華金の夜、メガ盛り牛丼を堪能していた俺→白杖を持つ白内障の少女が突入してきた結果【ゆっくり】,20708,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\BLEpEWgBxyQ.jpg,308436,
aYagsXkuubc,2ch馴れ初め感動シネマ,【2ch馴れ初め】AI導入で2代目に解雇され露頭に迷う老舗旅館のスタッフ→人手不足なので手伝ってもらった結果,20706,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\aYagsXkuubc.jpg,381234,
Z0kI3QHNR2U,2ch 馴れ初め ストーリーズ,【2ch馴れ初め】赤字続きの俺の洋菓子店に来た双子姉妹→ 店のスイーツ買い占めたいと言われた結果【ゆっくり】,20663,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\Z0kI3QHNR2U.jpg,204809,
tDbFU1u4trA,2chなれそめストーリー2.0,【2ch馴れ初め】風呂でくつろいでいたら泥酔した全裸の美少女が乱入してきた【ゆっくり解説】,20660,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\tDbFU1u4trA.jpg,232292,
vN9u4K5idQ8,馴れ初め公園,【馴れ初め】無人駅で手作り漬物を売る母娘→廃業寸前の居酒屋店主の俺が全部買い取った結果…【ゆっくり】,20655,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\vN9u4K5idQ8.jpg,327497,
4aO04ELzF-w,2chの感動馴初め話,【2ch馴れ初め】真夏の日、娘の形見を拾ってくれたボロボロの少女→ふらふらだったのでかき氷をご馳走した結果【ゆっくり】,20655,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\4aO04ELzF-w.jpg,343763,
kr_vm3P2DnE,2ch馴れ初めゆっくりで最愛,【2ch 馴れ初め】パンの耳だけを買いに来たボロボロな姉妹→異変を感じたので破棄予定のパンを大量にあげた結果【ゆっくり】,20591,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\kr_vm3P2DnE.jpg,243091,
B3Jk0mVsVzs,2chなれそめストーリー2.0,【2ch馴れ初め】トラブルで女部下と倉庫で2人きりになったら、汗だくでムチムチな巨乳にアソコが挟まれてしまった結果【ゆっくり解説】,20577,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\B3Jk0mVsVzs.jpg,239606,
gPzTDXAkXbI,2ch 馴れ初め ストーリーズ,【2ch馴れ初め】人形のように無反応で施設に入れられる親戚の赤ちゃん→4歳の愛娘が「妹にするでしゅ！」と言った結果【ゆっくり】,20565,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\gPzTDXAkXbI.jpg,227841,
Xsk_fIqWTrE,2ch 馴れ初め ストーリーズ,【2ch馴れ初め】大雪の夜、双子の赤ちゃんを保護した貧乏レストランを営む俺→後日…双子の祖父と名乗る大企業社長が訪ねてきた結果【ゆっくり】,20542,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\Xsk_fIqWTrE.jpg,340839,
RbEgzVwLZmE,2ch 馴れ初め ストーリーズ,【2ch馴れ初め総集編】極寒の夜、亡き両親の元へ向かおうとするボロボロ姉妹→廃業寸前の旅館を営む俺が保護した結果 2chほっこり馴れ初め人気馴れ初め動画まとめてみた！【作業用】【ゆっくり】,20540,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\RbEgzVwLZmE.jpg,244509,
s-aNi06YoyA,2ch 馴れ初め ストーリーズ,【2ch馴れ初め】俺が経営する旅館に置き去りにされた双子姉妹→引き取って旅館の看板娘になってもらった結果【ゆっくり】,20539,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\s-aNi06YoyA.jpg,313406,
JTarODXffk4,2ch 馴れ初め ストーリーズ,【2ch馴れ初め】誘拐犯から幼い姉妹を庇い家まで送り届けた俺→ 実は近所で有名な資産家の孫娘だった結果【ゆっくり】,20510,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\JTarODXffk4.jpg,231804,
uZhCnBRSkBA,2chの感動馴初め話,親子遠足の昼食で水筒を握りしめ涙を流す貧乏母娘→1人BBQ中だった俺が声を掛けた結果…【2ch馴れ初め】【ゆっくり解説】,20503,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\uZhCnBRSkBA.jpg,266849,
PhNTOT2yCCo,2chの感動馴初め話,【2ch馴れ初め】火事で両親を亡くした火傷を負う少女 →お米農家の俺が引き取った結果…【ゆっくり】,20492,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\PhNTOT2yCCo.jpg,292994,
MRFmHQ5MTcY,2ch馴れ初めムービー,【２ｃｈ馴れ初め】家族全員を失い、一人ぼっちになった隣人の女の子→釣り船の船長で民宿を営む俺が娘として迎えた結果【感動名作】,20485,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\MRFmHQ5MTcY.jpg,295681,
ok-CGNkx5qg,2ch 馴れ初め ストーリーズ,【2ch馴れ初め】両親を喪った4歳と1歳の姉妹を引き取った社畜の俺→後日、姉妹の伯母と名乗る社長令嬢が訪ねてきた結果【ゆっくり】,20481,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\ok-CGNkx5qg.jpg,330695,
UR5_iPRVGYk,2ch 馴れ初め ストーリーズ,【2ch馴れ初め】記録的大雪の夜、1歳の妹を抱き夜逃げする4歳の姉→小児科医の俺が自宅で保護した結果【ゆっくり】,20479,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\UR5_iPRVGYk.jpg,233640,
JrcJ63g2jdc,2ch 馴れ初め ストーリーズ,【2ch馴れ初め】育児放棄され実家の工房に捨てられた幼い姪姉妹→家業を継ぐため実家に戻った俺が引き取った結果【ゆっくり】,20466,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\JrcJ63g2jdc.jpg,336627,
ByUIc8tlBfA,2ch馴れ初めムービー,【２ｃｈ馴れ初め】顔の傷跡が理由で100社落ち路頭に迷う貧乏親子→大企業社長の俺が住み込みで雇った結果・・・【ゆっくり】,20423,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\ByUIc8tlBfA.jpg,314496,
kl2PE5oPsZQ,2chなれそめストーリー2.0,【2ch馴れ初め】飲み会でベロベロになった女上司を介抱したら、「家に帰りたくない」と言ってきたので、勢いで一緒にお風呂に入ってしまった結果【ゆっくり】,20399,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\kl2PE5oPsZQ.jpg,244699,
gov830RTi3g,2ch馴れ初めタイムトラベル,【2ch馴れ初め】父親の形見であるバイクが壊れ雨の中押して歩く女性→貧乏自動車修理工の俺がフルレストアした結果...【ゆっくり】,20397,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\gov830RTi3g.jpg,326217,
wq8xvDfRIUw,2ch 馴れ初め ストーリーズ,【2ch馴れ初め】農家の親戚に奴隷扱いを受ける4歳の泥んこ双子姉妹→温泉旅館を営む俺が引き取った結果【ゆっくり】,20351,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\wq8xvDfRIUw.jpg,245094,
IfW76S58wok,2ch馴れ初めゆっくりで最愛,【2ch馴れ初め】タダ券で頼んだ餃子を分け合う貧乏な母娘。廃業寸前の俺が愛情たっぷりの大盛ラーメンをご馳走した結果【ゆっくり】,20319,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\IfW76S58wok.jpg,281812,
Hfr4KLmYg_U,2ch馴れ初め感動シネマ,【2ch馴れ初め】大雨の中、財布を届けてくれたホームレス母娘→拾ってくれたお礼に実家の高級旅館に泊めた結果,20311,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\Hfr4KLmYg_U.jpg,243282,
U2xsApz5l4o,2chの感動馴初め話,【2ch馴れ初め】施設に捨てられた双子の少女→火事で亡くなったはずの亡き兄の娘たちだった結果【ゆっくり】,20285,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\U2xsApz5l4o.jpg,330859,
bAApk09j5S8,2ch馴れ初めムービー,【２ｃｈ馴れ初め】入学式の帰り、公園で１つの半額おにぎりでお祝いする１年生の双子姉妹→江戸前寿司職人の俺が「最高級の祝い握り」で盛大にお祝いした結果【感動】,20263,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\bAApk09j5S8.jpg,358902,
CmF73Yzz1pk,2ch 馴れ初め ストーリーズ,【2ch馴れ初め】真夏に隣人の貧乏姉妹が俺の部屋で涼んでいたので   →合鍵を渡したらいつの間にか家族になった結果【ゆっくり】,20196,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\CmF73Yzz1pk.jpg,243549,
KluQcJ2oI3Q,2chの感動馴初め話,極寒の夜に公園に1人置き去りにされた凍える盲目少女→亡き妹が重なり声を掛けた結果…【2ch馴れ初め】【ゆっくり解説】,20179,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\KluQcJ2oI3Q.jpg,246369,
uXQHfpEGQFQ,2chなれそめストーリー2.0,【2ch馴れ初め】通勤電車で美人OLのスカートがめくれ上がっていたので、覚悟を決めて声を掛けた結果【ゆっくり】,20172,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\uXQHfpEGQFQ.jpg,234655,
MNJN_isdEYA,2ch 馴れ初め ストーリーズ,【2ch馴れ初め】シンママ隣人から預かった暴れん坊赤ちゃん→愛娘が思いを通訳し、姉妹のようになった結果【ゆっくり】,20150,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\MNJN_isdEYA.jpg,245083,
o-f51skIFfU,俺たちの馴れ初め,【2ch馴れ初め】数年ぶりに親友の家に遊びに行くと、酔っ払いから救った女が居た…猛アタックされ続けた結果…【ゆっくり】,20129,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\o-f51skIFfU.jpg,224047,
-V3SuDidiMU,ほろり感動馴れ初め話,【2ch馴れ初め】俺が営むうどん屋の無料クーポンを毎回盗む貧乏少女→後日、青ざめて来店した結果【ゆっくり解説】,20124,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\-V3SuDidiMU.jpg,291402,
HYCTKkKT8Vc,2chなれそめストーリー2.0,【2ch馴れ初め】病気で亡くなった兄の娘を引き取ったら、「私がママになる」と、幼馴染が押しかけてきた【ゆっくり解説】,20120,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\HYCTKkKT8Vc.jpg,266014,
4Henc3W9ey4,2ch馴れ初め感動シネマ,【2ch馴れ初め】上司に30人分の宴会予約をドタキャンされた涙目の母娘→実は居酒屋店長の父（社長）がブチギレた結果,20062,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\4Henc3W9ey4.jpg,315439,
afig4iWbhfE,2ch馴れ初めタイムトラベル,【2ch馴れ初め】公園の水道を呑む貧乏転校生の姉妹→俺んちの食堂に連れて帰った結果...【ゆっくり】,20051,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\afig4iWbhfE.jpg,340253,
zL--W-Ky4o8,2ch 馴れ初め ストーリーズ,【2ch馴れ初め】卒業目前に内定取り消しされた美人幼馴染→高卒で起業した実業家の俺が雇った結果【ゆっくり】,20050,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\zL--W-Ky4o8.jpg,245159,
AnmndW2zj0g,ほろり感動馴れ初め話,【2ch馴れ初め】妻子を亡くし思い出の屋台で晩酌中、隠れて見てる孤独な少女→亡き娘が重なり声を掛けた結果【ゆっくり解説】,20020,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\AnmndW2zj0g.jpg,285268,
jTLW_UoKoA0,2ch馴れ初めラブレター,【2ch馴れ初め】お裾分けを持って来てくれた隣に住む少女 →容器に書かれたSOSの文字に気付いた結果...【ゆっくり】,20003,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\jTLW_UoKoA0.jpg,281224,
idHQJqNM78g,2ch馴れ初めヒストリー,【2ch馴れ初め】残業100時間の田舎支店へ配属された俺→IQ200の娘の一言で残業ゼロになった結果...【ゆっくり】,19973,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\idHQJqNM78g.jpg,315124,
0yad5bLb0IQ,2ch馴れ初めムービー,【2ch馴れ初め】薪ストーブがある俺のログハウスでくつろぐ不眠症の双子→その日以降、毎日俺の隣で爆睡するようになった結果【感動・ほっこり】,19930,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\0yad5bLb0IQ.jpg,361821,
coZHrmAxu10,2ch馴れ初め感動シネマ,【2ch馴れ初め】1000個のフルーツサンドを当日キャンセルされた貧乏親子→運送ドライバーの俺が丸ごと買い取った結果,19928,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\coZHrmAxu10.jpg,264282,
hPtGrUeY6Kk,2ch馴れ初めほっこり物語,【2ch馴れ初め】雨の中、行楽弁当を公園で必死で売る双子姉妹→社長の俺が全部買い取り社員に配った結果…【ゆっくり】,19927,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\hPtGrUeY6Kk.jpg,331711,
wOyoQ_E8BNo,2ch馴れ初めゆっくりで最愛,【2ch 馴れ初め】交差点で倒れ困っているお婆さんを助け会社に遅刻の連絡、すると上司から「もうお前の席ないからw」駆け付けた娘が鬼の形相となり…→後日上司から鬼電がかかってきた結果【ゆっくり】,19911,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\wOyoQ_E8BNo.jpg,264915,
pvk0-P5XiP8,2chなれそめストーリー2.0,【2ch馴れ初め】巨乳熟女が道に迷っていたので、目的地まで案内したら行ってしまった結果【ゆっくり解説】,19897,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\pvk0-P5XiP8.jpg,238210,
0FclLY34o18,ほろり感動馴れ初め話,【2ch馴れ初め】母親に酷い扱いをされるボロボロの少女→親族の集まりで目が合った結果【ゆっくり解説】,19884,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\0FclLY34o18.jpg,257123,
2FVjMnWz1X4,2ch馴れ初め感動シネマ,【2ch馴れ初め】退職代行でブラック企業を訪問した崖っぷち社長の俺→関東最大のヤクザ事務所だった結果,19862,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\2FVjMnWz1X4.jpg,347305,
Qn4xFCATZH8,2ch 馴れ初め ストーリーズ,【2ch馴れ初め】「妹ちゃんのご飯くだしゃい！」と全財産差し出す幼い少女→元大使館シェフがの俺が特製料理を振る舞った結果【ゆっくり】,19798,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\Qn4xFCATZH8.jpg,243615,
gSklVIMiPxk,2ch馴れ初め感動シネマ,【2ch馴れ初め】コネ入社の社長息子に身内営業を強制された組長息子の俺→お望み通り一家を紹介したった結果,19788,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\gSklVIMiPxk.jpg,370176,
7-RimSEa2PM,2ch 馴れ初め ストーリーズ,【2ch馴れ初め総集編】兄夫婦からボロボロ姉妹を300万で買った俺 → 愛情込めて育て上げ、本当の家族になった結果2ch可愛い子供の馴れ初め人気馴れ初め動画【作業用】【睡眠用】【ゆっくり】,19772,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\7-RimSEa2PM.jpg,336598,
8kxc_QO_Lic,2ch 馴れ初め ストーリーズ,【2ch馴れ初め】公園で出会った赤ちゃん→俺が引き取り家族になった結果【ゆっくり】,19771,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\8kxc_QO_Lic.jpg,332572,
-CsPgNi79MI,2ch馴れ初めムービー,【２ｃｈ馴れ初め】毎日たこ焼きを焼く所を隠れて見つめるボロボロ双子姉妹→自慢の秘伝ソースたっぷりのたこ焼きをご馳走した結果…【ほっこり】,19770,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\-CsPgNi79MI.jpg,289338,
Sm3DI3TwF3A,2ch馴れ初め感動シネマ,【2ch馴れ初め】配送先の夜間保育園で俺にだけ笑顔の赤ちゃん→DNA鑑定したら俺の娘だった結果...,19764,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\Sm3DI3TwF3A.jpg,350027,
pTtzO1J86ek,俺たちの馴れ初め,【2ch馴れ初め】ホームステイで訪れた金髪美女の過剰なスキンシップに振り回された結果…【ゆっくり】,19748,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\pTtzO1J86ek.jpg,208999,
A22H9fSMZmk,2chなれそめストーリー2.0,【2ch馴れ初め】休日に海に行ったら過激な水着姿の美人上司に遭遇してオイルを塗らされた【ゆっくり解説】,19714,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\A22H9fSMZmk.jpg,235232,
d0Ps7mI66Ug,2chの感動馴初め話,【2ch馴れ初め】「お母さんの音が消える…」雪の夜、補聴器を探す少女と出会った→15年後、まさかの結末が…【ゆっくり】,19656,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\d0Ps7mI66Ug.jpg,257291,
FMuGUNFlmSM,2ch馴れ初めラブレター,【2ch馴れ初め】豪雨の夜、納車前の修理が終わらない中現れたボロボロの母娘 →1人じゃ限界で手伝ってもらった結果 ...【ゆっくり】,19605,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\FMuGUNFlmSM.jpg,325067,
DRMA1oZvaXc,馴れ初め公園,【馴れ初め】山奥にある廃業寸前の民宿に現れた赤ん坊連れの老婆→もてなすと突然どこかへ電話をかけ始めた結果…【ゆっくり】,19604,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\DRMA1oZvaXc.jpg,336486,
yzuqevXNLD8,2chなれそめストーリー2.0,【2ch馴れ初め】大学受験で居残り勉強してたら、担任の女教師が合格したらご褒美をくれると言った結果【ゆっくり】,19590,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\yzuqevXNLD8.jpg,261077,
28RbeK0Iwwk,2ch 馴れ初め ストーリーズ,【2ch馴れ初め】残業月100時間のシステム保守部署に左遷された俺。IQ200娘と挨拶に行ったら…残業ゼロになった結果【ゆっくり】,19583,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\28RbeK0Iwwk.jpg,322190,
Iqw0sSvKjGg,2chなれそめストーリー2.0,【2ch馴れ初め】上司命令で取引先に営業へ行ったら、女社長に気に入られ、なぜかお見合いが始まってしまった結果【ゆっくり】,19513,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\Iqw0sSvKjGg.jpg,233349,
WWLqh909JdE,2ch 馴れ初め ストーリーズ,【2ch馴れ初め】病院の待合室で毎週見かける母娘→小児がん専門医の俺がある異変に気づいた結果【ゆっくり】,19502,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\WWLqh909JdE.jpg,235363,
hQeMrphd4_A,2ch馴れ初め感動シネマ,【2ch馴れ初め】美人鬼社長のワガママ双子を預かった窓際社員の俺→寝坊まみれで出社した結果...,19489,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\hQeMrphd4_A.jpg,248800,
Qqw9ZKUTRZk,2ch馴れ初め感動シネマ,【2ch馴れ初め】親戚が押し付けてきた発達障害の少女→同じく発達障害の俺が引き取った結果,19487,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\Qqw9ZKUTRZk.jpg,348682,
md-yJDIw_jU,2ch 馴れ初め ストーリーズ,【2ch馴れ初め】両親を喪い、施設送りにされそうな1歳の親戚の赤ちゃん→  妹を亡くした4歳の娘が「妹にするでしゅ！」と宣言した結果【ゆっくり】,19469,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\md-yJDIw_jU.jpg,321868,
QbEaVCb0FRs,2chなれそめストーリー2.0,【2ch馴れ初め】二次会で女部下の家で宅のみ。「今日は泊っていきます？」と言われたのでそのままヤッた結果【ゆっくり解説】,19459,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\QbEaVCb0FRs.jpg,253276,
vCUjGy5jqeY,2ch馴れ初めゆっくりで最愛,【2ch 馴れ初め】通勤ラッシュ時に駅の改札前で突然倒れたお婆さんを放っておけず大口契約の商談に遅刻した結果【ゆっくり】,19422,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\vCUjGy5jqeY.jpg,256852,
Keys4vEZMK0,俺たちの馴れ初め,【2ch馴れ初め】数年ぶりに再会した幼馴染が全身ボロボロで異臭を放っていた→心配だったので保護したら湯上がり姿を見てしまい迫られた結果…【ゆっくり】,19405,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\Keys4vEZMK0.jpg,230433,
